order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
395,2360,39,Burger,2024-03-10,05:44:51,Cancelled,1871.8
396,3271,30,Veg Biryani,2025-05-27,11:22:05,Cancelled,1005.44
397,246,17,Fried Rice,2024-09-26,23:47:00,Pending,610.46
398,1142,105,Fried Rice,2024-12-08,02:09:44,Cancelled,1835.16
399,4044,38,Chicken Biryani,2024-03-04,08:34:42,Pending,1964.39
400,661,283,Paneer Curry,2025-03-02,21:46:40,Completed,628.56
401,292,255,Burger,2024-02-12,03:47:19,Cancelled,778.48
402,1866,11,Chicken Biryani,2025-05-04,11:02:49,Completed,1574.39
403,4982,195,Chicken Biryani,2024-07-19,19:26:56,Cancelled,1026.49
404,1026,221,Pasta,2025-01-31,13:44:04,Cancelled,379.01
405,3013,181,Burger,2025-03-24,04:17:45,Pending,940.67
406,1901,48,Chicken Biryani,2024-02-29,08:40:17,Completed,896.56
407,4654,24,Chicken Biryani,2026-02-09,19:31:23,Cancelled,589.85
408,465,65,Paneer Curry,2024-02-28,02:47:21,Completed,651.28
409,4935,126,Dosa,2024-11-17,12:43:51,Completed,1259.51
410,1003,40,Veg Biryani,2025-05-05,23:56:30,Pending,1884.14
411,2925,113,Paneer Curry,2024-07-29,18:01:11,Cancelled,689.11
412,2398,126,Dosa,2025-01-10,20:04:33,Pending,1431.81
413,443,178,Pasta,2025-05-30,03:48:01,Cancelled,1907.06
414,643,105,Pizza,2025-05-12,10:11:11,Cancelled,553.41
415,1727,63,Fried Rice,2026-01-29,20:07:58,Cancelled,1654.79
416,1926,226,Paneer Curry,2024-05-25,01:18:21,Completed,160.02
417,2278,197,Dosa,2024-02-04,09:50:28,Completed,232.27
418,4058,10,Pasta,2025-09-16,13:58:43,Pending,954.76
419,3108,95,Pasta,2024-08-17,07:29:25,Cancelled,218.25
420,4437,179,Chicken Biryani,2024-11-08,01:08:23,Cancelled,1538.42
421,4842,111,Chicken Biryani,2024-12-10,09:33:30,Pending,1484.48
422,3503,30,Veg Biryani,2025-09-28,15:48:15,Cancelled,849.65
423,4381,238,Pasta,2026-01-08,10:27:52,Cancelled,1472.13
424,2131,84,Pasta,2026-02-26,18:53:34,Pending,1521.79
425,125,144,Dosa,2024-08-31,04:48:04,Completed,1997.76
426,2424,173,Pasta,2026-02-28,19:45:46,Completed,1277.23
427,2053,7,Veg Biryani,2025-01-05,09:47:05,Pending,1188.67
428,1465,228,Paneer Curry,2024-11-24,09:37:50,Completed,947.03
429,2939,246,Burger,2025-04-22,01:20:50,Pending,230.14
430,5000,283,Fried Rice,2024-03-22,10:03:54,Completed,948.03
431,2127,254,Pizza,2024-09-21,10:03:14,Completed,1305.04
432,407,120,Veg Biryani,2024-05-30,22:29:55,Cancelled,192.38
433,3608,297,Fried Rice,2025-12-01,18:26:56,Completed,1160.41
434,2123,132,Chicken Biryani,2024-08-21,02:12:50,Cancelled,1708.47
435,367,121,Fried Rice,2024-12-27,19:40:36,Completed,265.66
436,4187,40,Burger,2025-03-30,04:07:15,Completed,732.48
437,585,219,Dosa,2025-01-15,15:08:41,Completed,166.43
438,2745,209,Fried Rice,2025-09-13,13:07:03,Pending,1891.86
439,256,83,Fried Rice,2024-10-28,22:38:35,Completed,666.84
440,210,55,Burger,2024-06-02,21:31:33,Pending,1080.3
441,4764,177,Burger,2026-03-10,18:30:08,Pending,1681.77
442,1230,196,Veg Biryani,2024-02-03,23:55:22,Completed,1922.22
443,4125,295,Pasta,2024-08-17,20:35:08,Cancelled,1498.13
444,4974,242,Paneer Curry,2025-06-24,01:52:21,Pending,626.06
445,2000,169,Burger,2025-08-12,10:40:12,Pending,554.07
446,1975,228,Pasta,2024-11-18,04:12:07,Pending,269.82
447,627,186,Paneer Curry,2025-07-27,18:24:35,Cancelled,553.06
448,4665,65,Burger,2025-03-04,08:21:55,Pending,1387.32
449,4961,134,Dosa,2025-11-12,05:01:46,Pending,710.03
450,3450,259,Pizza,2024-03-24,14:52:23,Cancelled,1049.1
451,1474,233,Chicken Biryani,2026-03-02,07:12:45,Completed,347.08
452,3850,52,Pizza,2024-09-26,20:11:29,Completed,1687.65
453,599,68,Pasta,2024-01-25,06:04:40,Pending,786.21
454,1978,151,Veg Biryani,2025-02-15,20:16:39,Pending,1807.16
455,4987,56,Chicken Biryani,2024-12-10,21:32:06,Completed,1508.85
456,3350,231,Pasta,2024-12-29,16:20:37,Pending,1544.4
457,1503,261,Veg Biryani,2025-12-17,04:54:03,Completed,1803.73
458,3031,233,Pasta,2025-08-30,21:35:32,Pending,944.54
459,2289,50,Burger,2025-06-04,21:24:40,Pending,1047.39
460,4241,269,Pasta,2024-02-19,20:32:21,Pending,726.86
461,1174,22,Burger,2024-11-22,06:29:45,Pending,1095.97
462,2576,51,Fried Rice,2025-08-11,22:24:31,Pending,431.31
463,3987,225,Burger,2024-10-21,09:58:13,Completed,662.34
464,870,119,Dosa,2024-09-22,22:04:11,Completed,300.43
465,1384,15,Chicken Biryani,2025-07-19,18:31:16,Cancelled,1131.28
466,4001,14,Fried Rice,2024-07-18,00:14:33,Completed,649.85
467,3645,267,Pizza,2025-08-07,15:31:42,Pending,674.49
468,3641,222,Paneer Curry,2024-04-22,04:22:00,Pending,283.3
469,955,182,Veg Biryani,2024-05-20,10:08:17,Cancelled,1611.44
470,2680,81,Fried Rice,2026-01-14,02:42:25,Pending,972.51
471,607,162,Chicken Biryani,2026-01-23,18:40:19,Pending,308.82
472,2602,98,Chicken Biryani,2025-12-23,18:58:47,Cancelled,1299.3
473,4804,193,Burger,2024-09-08,04:59:00,Cancelled,487.88
474,3970,96,Paneer Curry,2025-04-26,05:30:48,Pending,367.77
475,4230,110,Chicken Biryani,2025-10-12,03:13:47,Pending,246.45
476,1709,92,Chicken Biryani,2025-07-25,22:15:13,Pending,1413.41
477,4784,121,Fried Rice,2025-09-20,13:50:45,Pending,1117.27
478,1900,150,Paneer Curry,2024-07-03,10:55:34,Pending,1617.88
479,2926,279,Paneer Curry,2025-02-05,21:46:00,Pending,301.48
480,3438,229,Fried Rice,2024-04-25,10:27:33,Completed,1365.35
481,3808,164,Veg Biryani,2024-04-28,06:24:54,Pending,1430.3
482,3963,251,Pasta,2025-12-22,04:39:44,Cancelled,561.54
483,4158,111,Pasta,2024-10-24,09:45:17,Completed,1177.04
484,2602,211,Pasta,2024-11-26,09:31:29,Pending,919.37
485,2199,249,Burger,2024-09-23,01:59:20,Pending,1316.18
486,3668,210,Burger,2024-02-16,11:13:57,Cancelled,1766.17
487,904,169,Pizza,2025-07-02,07:30:27,Cancelled,1134.76
488,3107,47,Fried Rice,2026-01-09,00:46:07,Pending,1561.66
489,404,266,Burger,2025-07-20,02:18:38,Pending,1126.69
490,3241,118,Dosa,2024-06-09,19:30:15,Completed,1832.03
491,1767,284,Burger,2024-12-05,15:03:04,Completed,187.82
492,840,257,Pasta,2024-01-21,19:10:16,Pending,199.5
493,199,118,Burger,2024-10-16,10:58:33,Completed,632.22
494,3283,68,Dosa,2024-05-06,13:45:26,Completed,263.87
495,166,8,Pizza,2025-05-31,15:07:24,Completed,1503.44
496,4962,160,Fried Rice,2025-02-04,07:04:25,Pending,1083.23
497,2246,235,Burger,2024-01-24,11:00:03,Completed,616.83
498,3862,193,Dosa,2025-11-02,20:58:43,Pending,294.96
499,2282,248,Dosa,2025-02-20,20:25:30,Cancelled,1122.42
500,142,255,Pasta,2024-09-07,13:55:23,Pending,1553.88
501,3705,115,Chicken Biryani,2026-01-01,03:56:35,Pending,1569.87
502,3906,289,Veg Biryani,2025-04-02,13:27:53,Cancelled,703.95
503,686,49,Pizza,2024-05-27,22:56:04,Completed,1745.88
504,2048,43,Pizza,2025-05-16,21:36:19,Pending,1279
505,4642,120,Chicken Biryani,2025-04-29,19:03:23,Pending,593.8
506,1234,19,Fried Rice,2024-11-14,12:18:05,Cancelled,1182.79
507,2197,108,Paneer Curry,2025-02-20,00:12:10,Cancelled,1059.65
508,2637,237,Paneer Curry,2025-10-29,08:34:58,Cancelled,1163.04
509,861,218,Veg Biryani,2026-01-27,02:57:53,Pending,359.29
510,4260,63,Pizza,2024-01-14,05:54:05,Completed,942.69
511,3475,254,Pizza,2024-04-26,01:25:19,Cancelled,1629.93
512,4482,215,Pasta,2025-05-13,05:05:32,Completed,677.89
513,2221,268,Fried Rice,2025-03-21,10:42:44,Cancelled,1792.34
514,1360,73,Dosa,2025-07-31,23:40:25,Cancelled,1407.84
515,4255,129,Paneer Curry,2025-09-20,13:31:00,Pending,515.96
516,1346,269,Paneer Curry,2024-12-04,04:55:39,Completed,717.25
517,3855,35,Chicken Biryani,2024-07-02,05:28:26,Pending,1438.75
518,4406,235,Fried Rice,2024-07-23,03:25:00,Completed,234.88
519,1282,35,Fried Rice,2025-04-24,21:38:36,Cancelled,1171.21
520,116,99,Dosa,2024-08-19,12:33:34,Pending,1663.02
521,2505,189,Pasta,2025-03-12,21:16:47,Pending,1174.89
522,635,79,Veg Biryani,2025-10-18,07:22:33,Cancelled,526.91
523,4618,53,Pizza,2024-07-01,09:34:23,Cancelled,1224.16
524,2705,295,Dosa,2026-02-23,13:56:33,Cancelled,1758.11
525,1715,87,Chicken Biryani,2025-11-15,17:14:10,Completed,1979.48
526,1201,74,Pizza,2024-04-03,22:23:19,Pending,1764.27
527,428,71,Paneer Curry,2024-11-27,02:49:55,Pending,1369.9
528,4100,61,Burger,2024-11-30,11:00:56,Cancelled,859.3
529,3887,182,Dosa,2026-03-03,14:02:12,Cancelled,715.91
530,1753,86,Dosa,2024-03-21,22:02:28,Cancelled,388.62
531,3618,251,Dosa,2025-03-23,20:24:24,Cancelled,346.05
532,2853,92,Chicken Biryani,2025-03-21,23:44:31,Pending,1728.1
533,3475,110,Burger,2026-02-28,12:35:49,Pending,823.51
534,1605,227,Fried Rice,2026-02-04,00:23:18,Cancelled,486.39
535,2691,49,Fried Rice,2025-08-23,11:18:03,Pending,1065.25
536,2237,18,Dosa,2024-01-14,22:05:31,Cancelled,1020.02
537,2247,30,Chicken Biryani,2024-02-14,09:12:46,Cancelled,1863.84
538,3724,252,Pizza,2025-09-14,23:01:08,Pending,1529.88
539,852,20,Fried Rice,2025-10-25,19:51:51,Completed,1272.29
540,1450,68,Veg Biryani,2025-12-31,05:34:39,Pending,1688.04
541,3633,32,Fried Rice,2024-05-02,02:02:26,Completed,1732.83
542,137,171,Fried Rice,2024-10-11,07:04:11,Cancelled,438.12
543,4230,8,Pasta,2025-08-23,13:20:05,Pending,1694.91
544,533,99,Pizza,2025-11-16,02:14:18,Cancelled,621.28
545,365,142,Burger,2024-06-25,16:08:37,Cancelled,1070.28
546,27,160,Dosa,2024-06-26,23:07:50,Cancelled,779.29
547,4655,45,Paneer Curry,2024-12-15,16:58:32,Completed,338.57
548,708,96,Fried Rice,2024-04-02,06:38:40,Cancelled,1298.05
549,86,112,Fried Rice,2024-01-21,06:09:55,Pending,272.8
550,2522,98,Pizza,2026-01-11,08:58:59,Pending,220.27
551,1459,143,Pizza,2025-12-23,10:27:07,Cancelled,713.22
552,2235,103,Pizza,2024-08-19,06:51:13,Pending,607.59
553,758,251,Fried Rice,2025-03-26,09:37:54,Cancelled,803.59
554,4285,231,Pizza,2026-03-01,23:22:05,Completed,1905.37
555,1276,276,Burger,2025-08-22,14:02:31,Cancelled,935.64
556,1700,176,Dosa,2025-10-23,10:30:39,Completed,1084.95
557,1788,240,Dosa,2024-08-03,09:24:04,Completed,1853.21
558,1528,244,Pizza,2025-06-13,23:58:08,Pending,1223.22
559,3096,18,Fried Rice,2025-01-16,20:31:34,Cancelled,316.67
560,1301,216,Paneer Curry,2025-01-02,00:17:15,Pending,752.94
561,2933,157,Pizza,2024-04-12,06:48:45,Pending,1147.94
562,3597,234,Pasta,2026-02-09,00:47:30,Cancelled,870.75
563,3058,173,Paneer Curry,2024-09-06,09:11:45,Cancelled,874.17
564,4154,56,Pasta,2024-02-11,08:31:50,Pending,1575.26
565,4859,15,Pizza,2025-08-14,14:35:27,Cancelled,432.8
566,4294,102,Pizza,2024-11-03,21:43:50,Completed,1367.2
567,2534,73,Fried Rice,2024-02-25,03:17:28,Pending,864.47
568,1209,103,Pizza,2025-04-16,00:01:50,Pending,698.15
569,1666,224,Veg Biryani,2024-07-08,08:35:57,Cancelled,580.1
570,3066,3,Paneer Curry,2025-12-02,20:13:10,Completed,768.06
571,3229,109,Paneer Curry,2025-04-27,20:01:07,Cancelled,827.43
572,785,199,Pizza,2025-04-19,08:50:16,Pending,1554.52
573,2680,145,Pasta,2024-05-16,14:33:33,Cancelled,860.44
574,4001,14,Burger,2024-03-14,12:37:44,Cancelled,454.94
575,2968,175,Chicken Biryani,2024-08-28,13:26:22,Cancelled,1246.44
576,1885,71,Paneer Curry,2025-02-11,02:48:47,Completed,203.19
577,761,174,Pasta,2024-11-05,15:51:08,Cancelled,458.17
578,2549,199,Paneer Curry,2024-06-03,10:22:30,Completed,610.72
579,1340,204,Veg Biryani,2025-03-07,06:32:09,Pending,1635.71
580,3314,7,Pizza,2024-12-20,03:41:31,Pending,362.03
581,3725,6,Paneer Curry,2025-06-03,13:58:50,Cancelled,1924.65
582,447,156,Pasta,2025-02-15,15:22:52,Pending,1515.08
583,3689,258,Fried Rice,2024-04-28,21:58:39,Pending,1458.6
584,915,92,Pasta,2025-07-01,13:17:03,Cancelled,1548.07
585,1232,4,Fried Rice,2025-11-21,02:54:46,Cancelled,1229.49
586,3728,223,Chicken Biryani,2024-07-21,18:44:48,Pending,649.62
587,3771,188,Chicken Biryani,2024-05-04,17:49:35,Cancelled,1410.41
588,2765,152,Chicken Biryani,2024-09-15,15:29:57,Cancelled,622.4
589,3417,9,Paneer Curry,2024-10-27,12:59:37,Pending,679.64
590,915,183,Chicken Biryani,2024-02-06,21:41:29,Cancelled,1508.72
591,689,274,Veg Biryani,2024-09-11,06:22:48,Completed,1486.36
592,3532,141,Fried Rice,2025-10-10,17:57:57,Pending,1415.3
593,4662,235,Chicken Biryani,2024-09-06,19:03:43,Completed,733.99
594,4992,52,Pasta,2024-02-09,05:20:34,Cancelled,1962.9
595,2474,217,Pasta,2024-03-21,12:17:52,Completed,465.79
596,650,222,Veg Biryani,2026-02-03,09:21:06,Completed,1193.28
597,4212,277,Burger,2024-11-06,22:24:45,Cancelled,1622.03
598,3875,111,Pasta,2025-01-18,20:52:28,Pending,1524.12
599,2268,257,Chicken Biryani,2026-03-07,06:45:41,Cancelled,869.5
600,2234,3,Pasta,2024-07-04,10:22:24,Completed,155.19
601,1064,141,Dosa,2025-02-28,23:55:42,Pending,1246.27
602,796,114,Burger,2025-10-12,11:35:01,Completed,1452.94
603,2358,236,Pasta,2024-08-14,02:19:12,Cancelled,1239.03
604,3897,286,Chicken Biryani,2025-07-08,14:09:52,Pending,760.32
605,1244,237,Paneer Curry,2024-12-20,16:10:46,Completed,1120.61
606,2095,207,Chicken Biryani,2024-06-23,14:12:06,Cancelled,1722.31
607,3986,288,Fried Rice,2024-03-21,22:59:16,Completed,510.2
608,2491,150,Fried Rice,2025-06-26,13:26:30,Pending,1388.06
609,4792,86,Fried Rice,2024-01-31,05:40:34,Cancelled,931.28
610,2326,285,Paneer Curry,2026-02-22,00:51:08,Completed,825.53
611,3101,64,Veg Biryani,2025-07-04,04:47:41,Pending,530.41
612,2371,92,Pizza,2024-04-23,20:46:48,Cancelled,1960.33
613,2884,112,Pasta,2025-07-17,14:52:25,Cancelled,644.29
614,866,163,Pasta,2026-02-27,13:13:22,Completed,1735.03
615,2346,231,Pizza,2025-05-21,16:53:26,Completed,872.1
616,2737,238,Pizza,2024-01-04,19:23:37,Cancelled,1825.69
617,3426,215,Pasta,2025-01-27,21:07:22,Completed,1316.46
618,1136,258,Veg Biryani,2025-09-25,08:09:45,Cancelled,1192.7
619,2663,128,Pizza,2025-02-22,00:49:52,Cancelled,1295.93
620,3034,12,Pasta,2025-12-01,03:18:43,Cancelled,1081.31
621,3751,189,Burger,2024-07-16,05:52:32,Completed,1007.68
622,2644,68,Dosa,2025-12-30,07:16:26,Completed,1801.56
623,3778,236,Burger,2024-07-30,21:01:47,Cancelled,1254.11
624,3780,257,Veg Biryani,2024-09-04,06:26:23,Cancelled,1695.21
625,3787,36,Chicken Biryani,2024-06-12,08:54:54,Cancelled,180.77
626,4258,241,Pasta,2025-11-24,14:47:40,Completed,1592.12
627,992,274,Chicken Biryani,2024-09-23,19:33:50,Pending,1023.92
628,2400,204,Chicken Biryani,2026-01-13,02:10:36,Pending,870.93
629,3605,220,Veg Biryani,2025-06-07,22:54:39,Completed,394.45
630,916,87,Fried Rice,2024-09-25,21:06:37,Pending,1354.29
631,3954,108,Dosa,2024-05-25,08:50:59,Completed,740.45
632,3754,252,Burger,2025-12-11,02:41:48,Pending,763.79
633,2709,231,Dosa,2025-12-06,16:11:24,Cancelled,637.56
634,1213,268,Dosa,2024-02-06,05:05:52,Completed,535.52
635,2972,150,Dosa,2025-01-14,20:31:04,Cancelled,417.61
636,3894,226,Dosa,2025-10-11,11:05:43,Completed,1518.22
637,1201,150,Pasta,2025-12-12,04:40:49,Pending,1317.11
638,4778,156,Pizza,2024-01-29,07:42:22,Cancelled,142.69
639,4234,208,Paneer Curry,2025-01-07,18:31:02,Cancelled,1812.01
640,1277,257,Fried Rice,2024-12-18,23:26:30,Cancelled,823.8
641,1386,269,Paneer Curry,2025-05-11,23:36:24,Completed,1029.92
642,531,176,Burger,2025-01-23,00:31:05,Pending,508.09
643,4986,62,Burger,2024-06-02,10:07:59,Pending,1057.73
644,100,269,Burger,2025-08-06,23:15:07,Cancelled,500.76
645,3265,51,Fried Rice,2025-11-11,01:11:44,Cancelled,246.33
646,4406,41,Chicken Biryani,2025-07-20,19:28:11,Pending,1185.4
647,2098,94,Burger,2024-09-10,08:54:32,Completed,1416.52
648,330,137,Dosa,2025-04-12,06:27:36,Completed,1517.05
649,1086,268,Dosa,2026-01-20,02:19:05,Completed,510.54
650,4762,245,Paneer Curry,2024-09-06,21:19:25,Completed,1129.44
651,2613,38,Burger,2026-03-11,01:51:35,Pending,338.84
652,1618,52,Burger,2024-03-26,17:19:54,Cancelled,1035.99
653,4766,221,Veg Biryani,2025-08-05,00:20:58,Cancelled,1786.65
654,1596,234,Chicken Biryani,2026-03-07,23:23:50,Pending,1538.57
655,4036,91,Fried Rice,2025-09-07,09:51:26,Cancelled,1028.57
656,2455,136,Burger,2024-10-17,23:29:38,Pending,637.54
657,2530,226,Veg Biryani,2025-07-28,18:18:57,Completed,1036.65
658,3855,254,Pizza,2024-11-22,18:33:07,Completed,243.25
659,775,227,Fried Rice,2025-03-18,11:05:29,Cancelled,1411.48
660,891,119,Burger,2024-07-06,07:02:54,Pending,1063.35
661,3866,53,Dosa,2024-11-23,19:18:40,Cancelled,515.35
662,2653,81,Burger,2025-11-19,05:37:43,Pending,1597.32
663,1288,167,Paneer Curry,2024-06-10,22:12:50,Cancelled,1239.03
664,1874,135,Paneer Curry,2025-03-02,09:48:28,Pending,817.09
665,2900,162,Paneer Curry,2024-11-09,12:09:01,Pending,919.56
666,47,207,Chicken Biryani,2025-02-06,15:11:13,Pending,784.79
667,2247,10,Burger,2024-05-23,16:38:05,Completed,1364.66
668,3060,13,Fried Rice,2024-09-19,10:43:59,Pending,1606.93
669,4588,103,Burger,2024-11-29,20:19:07,Cancelled,1065.53
670,610,125,Pizza,2024-10-07,03:53:23,Pending,1478.96
671,3850,24,Pasta,2026-01-08,21:35:17,Cancelled,1924.3
672,2047,144,Pasta,2025-12-24,17:43:57,Completed,310.71
673,2262,276,Fried Rice,2025-10-16,12:28:37,Pending,1856.38
674,1101,38,Fried Rice,2024-04-23,17:10:45,Cancelled,897.9
675,4832,154,Burger,2024-06-04,05:28:35,Cancelled,285.45
676,4692,280,Dosa,2024-09-08,11:56:10,Cancelled,1118.33
677,1151,35,Fried Rice,2024-10-25,00:47:44,Pending,1821.59
678,1509,165,Paneer Curry,2025-04-01,07:49:15,Completed,986.31
679,2122,131,Chicken Biryani,2024-12-07,07:14:41,Completed,344.08
680,3247,250,Chicken Biryani,2025-02-24,15:33:31,Cancelled,233.34
681,133,290,Pasta,2025-06-08,13:35:52,Completed,1924.4
682,4031,145,Fried Rice,2024-11-30,19:37:02,Cancelled,246.17
683,755,286,Veg Biryani,2024-03-18,20:34:55,Cancelled,417.46
684,4702,240,Burger,2025-06-09,03:11:38,Completed,1562.18
685,3816,232,Pizza,2025-03-17,10:04:49,Cancelled,741.21
686,4713,174,Paneer Curry,2024-07-05,23:35:13,Cancelled,1588.49
687,176,206,Dosa,2026-01-27,15:44:35,Completed,1292.54
688,70,116,Fried Rice,2025-02-03,00:41:13,Pending,402.93
689,2676,273,Paneer Curry,2024-08-16,21:16:35,Cancelled,1370.96
690,2906,296,Pizza,2026-02-27,20:54:52,Completed,1573.22
691,1488,52,Chicken Biryani,2024-07-30,11:13:53,Cancelled,1251.61
692,4425,179,Veg Biryani,2024-02-10,04:38:08,Pending,1756.65
693,1711,104,Dosa,2024-08-23,23:57:47,Completed,917.65
694,1780,182,Chicken Biryani,2024-10-04,08:28:57,Completed,1769.96
695,3073,14,Paneer Curry,2025-03-26,04:28:56,Cancelled,1725.87
696,404,229,Paneer Curry,2024-08-01,13:51:01,Pending,493.44
697,4836,64,Veg Biryani,2026-02-28,13:51:13,Completed,1072.6
698,997,84,Burger,2025-08-15,18:48:18,Completed,1888.51
699,2936,163,Pasta,2026-01-28,22:01:18,Completed,515.42
700,2948,245,Dosa,2024-04-02,18:27:21,Cancelled,330.55
701,60,195,Pasta,2025-04-12,00:35:16,Pending,1927.75
702,2953,159,Veg Biryani,2024-04-12,12:54:48,Pending,1898.37
703,1879,44,Pasta,2025-10-29,10:56:52,Pending,149.8
704,2649,24,Pizza,2024-10-08,23:34:10,Completed,453.43
705,4249,80,Pizza,2024-01-10,04:39:30,Cancelled,1003.25
706,4885,108,Dosa,2024-02-09,02:13:39,Pending,1281
707,1413,90,Pizza,2024-06-10,15:15:50,Cancelled,1641.71
708,2991,57,Pizza,2025-11-15,06:36:44,Completed,1055.4
709,3058,136,Fried Rice,2024-11-09,14:41:47,Completed,1592.55
710,3855,18,Pizza,2024-12-05,01:02:15,Pending,207.42
711,4303,87,Pizza,2025-01-21,21:47:27,Completed,148.08
712,3440,34,Veg Biryani,2024-08-16,03:21:14,Pending,993.13
713,3608,69,Chicken Biryani,2025-03-01,19:32:29,Pending,1015.34
714,2646,277,Fried Rice,2024-09-20,04:40:03,Cancelled,1376.65
715,4038,293,Burger,2024-04-08,17:23:44,Completed,532.3
716,1848,43,Veg Biryani,2024-05-12,05:11:30,Cancelled,879.22
717,2047,116,Dosa,2025-09-21,03:49:52,Completed,1492.46
718,3786,267,Dosa,2024-11-04,11:57:53,Completed,736.53
719,4747,18,Pasta,2025-01-18,05:17:14,Cancelled,210.27
720,118,74,Chicken Biryani,2024-07-21,06:37:57,Completed,424.34
721,4687,247,Paneer Curry,2024-11-26,00:25:35,Pending,472.97
722,3704,110,Paneer Curry,2025-08-14,14:46:10,Cancelled,614.07
723,2289,264,Fried Rice,2025-03-26,04:17:22,Pending,1993.77
724,2794,250,Paneer Curry,2024-07-09,09:17:40,Cancelled,301.43
725,2154,33,Fried Rice,2024-12-16,18:53:55,Pending,1327.51
726,775,117,Paneer Curry,2025-07-10,04:35:44,Completed,346.12
727,1035,178,Dosa,2025-12-30,10:45:59,Pending,939.99
728,1496,204,Burger,2024-03-25,18:22:35,Completed,1699.22
729,1628,182,Pizza,2024-08-15,00:36:31,Cancelled,1736.66
730,4368,186,Burger,2025-06-21,01:42:39,Cancelled,1900.67
731,3068,82,Veg Biryani,2025-06-27,06:04:16,Cancelled,431.39
732,1854,78,Pasta,2025-10-11,22:30:26,Completed,643.43
733,3194,268,Pasta,2025-02-14,10:47:42,Pending,999.85
734,3,39,Dosa,2024-05-19,10:55:20,Cancelled,1164.82
735,4866,35,Chicken Biryani,2024-11-15,07:36:01,Pending,383.77
736,1987,201,Pizza,2025-05-07,05:50:04,Cancelled,907.74
737,2037,180,Veg Biryani,2025-08-28,07:02:25,Completed,1931.11
738,3289,64,Pizza,2024-10-09,05:06:47,Completed,953.56
739,2683,6,Veg Biryani,2025-11-19,10:01:46,Cancelled,704.98
740,4903,242,Burger,2024-04-15,22:53:04,Cancelled,943.95
741,4998,233,Pizza,2024-05-07,19:42:23,Completed,1774.83
742,2230,21,Pasta,2026-02-11,12:25:44,Pending,332.13
743,4793,87,Paneer Curry,2025-04-22,15:30:24,Pending,542.31
744,4943,186,Burger,2024-04-15,03:13:29,Cancelled,1049.72
745,3455,30,Veg Biryani,2025-12-19,15:44:45,Pending,1703.57
746,2062,261,Fried Rice,2026-01-20,10:02:38,Pending,1373.92
747,681,7,Veg Biryani,2024-09-14,12:59:08,Cancelled,1635.26
748,4055,114,Pasta,2024-09-05,21:19:39,Cancelled,619.62
749,4594,290,Pasta,2026-03-10,17:45:45,Cancelled,1095.66
750,345,56,Veg Biryani,2025-11-14,13:55:46,Cancelled,298.44
751,2955,298,Pasta,2026-02-21,08:41:15,Pending,1470.38
752,3607,236,Chicken Biryani,2024-02-10,12:38:41,Pending,1648.74
753,211,111,Pizza,2025-10-05,15:43:16,Completed,1305.38
754,2395,212,Chicken Biryani,2024-12-02,03:35:50,Cancelled,978.45
755,2819,181,Burger,2024-09-16,13:03:20,Pending,958.49
756,3754,135,Pizza,2024-02-18,11:48:54,Completed,1169.94
757,2637,206,Fried Rice,2025-07-14,23:36:12,Completed,1708.07
758,2882,276,Burger,2024-04-01,12:09:07,Pending,1677.92
759,3327,161,Paneer Curry,2024-04-13,03:17:33,Cancelled,470.04
760,2169,249,Fried Rice,2025-01-26,07:21:36,Pending,1635.09
761,1381,166,Chicken Biryani,2025-01-05,05:47:48,Completed,476.8
762,4592,152,Pizza,2024-11-13,18:25:38,Pending,1282.73
763,765,47,Pasta,2024-03-18,07:13:53,Pending,394.04
764,2899,204,Pizza,2024-12-14,19:23:58,Pending,314.82
765,4671,43,Fried Rice,2026-01-23,10:42:03,Completed,951.97
766,4490,80,Dosa,2024-02-11,08:57:11,Completed,1049.65
767,2010,116,Paneer Curry,2025-12-12,07:58:21,Cancelled,1645.67
768,2432,125,Chicken Biryani,2024-05-28,00:27:07,Cancelled,1028.55
769,4558,283,Burger,2025-03-25,15:05:32,Pending,469.79
770,3274,295,Pasta,2025-06-15,21:08:59,Cancelled,611.61
